t-long,t-lat,tn-long,tn-lat
51.45016584000001,25.488428266666673,51.45016584000001,25.488428266666673
51.45016125000001,25.48843627,51.45016125000001,25.48843627
51.450156400000004,25.488444146666673,51.450156400000004,25.488444146666673
51.450151340000005,25.48845191666667,51.450151340000005,25.48845191666667
51.45014611666667,25.4884596,51.45014611666667,25.4884596
51.450140806666674,25.48846723333334,51.450140806666674,25.48846723333334
51.450135446666664,25.48847483666667,51.450135446666664,25.48847483666667
51.45013004666667,25.488482413333337,51.45013004666667,25.488482413333337
51.45012457333334,25.488489950000005,51.45012457333334,25.488489950000005
51.450119040000004,25.488497450000004,51.450119040000004,25.488497450000004
51.45011346333334,25.488504923333338,51.45011346333334,25.488504923333338
51.45010791333334,25.48851241333334,51.45010791333334,25.48851241333334
51.450102390000005,25.48851992,51.450102390000005,25.48851992
51.45009690333333,25.48852745333334,51.45009690333333,25.48852745333334
51.45009145333334,25.48853500333334,51.45009145333334,25.48853500333334
51.45008604333334,25.488542576666667,51.45008604333334,25.488542576666667
51.45008068000001,25.48855017666667,51.45008068000001,25.48855017666667
51.45007534333334,25.48855779666667,51.45007534333334,25.48855779666667
51.45007004,25.488565433333335,51.45007004,25.488565433333335
51.45006476333334,25.488573083333335,51.45006476333334,25.488573083333335
51.450059506666676,25.488580743333337,51.450059506666676,25.488580743333337
51.45005426333334,25.48858841333334,51.45005426333334,25.48858841333334
51.45004903000002,25.48859609000001,51.45004903000002,25.48859609000001
51.45004379666668,25.48860376666667,51.45004379666668,25.48860376666667
51.45003856000001,25.488611443333337,51.45003856000001,25.488611443333337
51.450033343333345,25.488619130000004,51.450033343333345,25.488619130000004
51.45002819666668,25.48862685666667,51.45002819666668,25.48862685666667
51.450023176666676,25.48863464666667,51.450023176666676,25.48863464666667
51.4500182,25.488642460000005,51.4500182,25.488642460000005
51.45001317666667,25.488650246666673,51.45001317666667,25.488650246666673
51.45000811000001,25.488658013333335,51.45000811000001,25.488658013333335
51.45000308333334,25.488665800000003,51.45000308333334,25.488665800000003
51.44999809000001,25.488673606666673,51.44999809000001,25.488673606666673
51.44999305666667,25.488681390000004,51.44999305666667,25.488681390000004
51.44998799000001,25.488689160000003,51.44998799000001,25.488689160000003
51.449982950000006,25.488696943333338,51.449982950000006,25.488696943333338
51.44997797333334,25.488704760000005,51.44997797333334,25.488704760000005
51.44997303666668,25.488712596666666,51.44997303666668,25.488712596666666
51.449968130000016,25.48872044666667,51.449968130000016,25.48872044666667
51.44996322666668,25.4887283,51.44996322666668,25.4887283
51.44995833333334,25.48873615666667,51.44995833333334,25.48873615666667
51.44995346,25.48874402333334,51.44995346,25.48874402333334
51.44994861000001,25.488751903333338,51.44994861000001,25.488751903333338
51.449943773333345,25.488759790000003,51.449943773333345,25.488759790000003
51.44993893666667,25.488767680000006,51.44993893666667,25.488767680000006
51.44993407666668,25.48877555666667,51.44993407666668,25.48877555666667
51.44992919333333,25.488783420000004,51.44992919333333,25.488783420000004
51.44992429333334,25.488791273333337,51.44992429333334,25.488791273333337
51.44991940333334,25.488799133333337,51.44991940333334,25.488799133333337
51.44991451333334,25.488806993333338,51.44991451333334,25.488806993333338
51.44990961666667,25.488814853333338,51.44990961666667,25.488814853333338
51.44990471333334,25.48882270666667,51.44990471333334,25.48882270666667
51.44989984333334,25.488830580000002,51.44989984333334,25.488830580000002
51.44989501333334,25.488838470000005,51.44989501333334,25.488838470000005
51.44989022,25.488846380000002,51.44989022,25.488846380000002
51.44988542666668,25.48885429,51.44988542666668,25.48885429
51.44988063000001,25.488862196666673,51.44988063000001,25.488862196666673
51.44987581000001,25.488870093333336,51.44987581000001,25.488870093333336
51.44987097333335,25.48887798,51.44987097333335,25.48887798
51.44986612333334,25.488885860000003,51.44986612333334,25.488885860000003
51.449861286666675,25.48889374666667,51.449861286666675,25.48889374666667
51.44985646000001,25.48890164000001,51.44985646000001,25.48890164000001
51.449851650000014,25.488909543333335,51.449851650000014,25.488909543333335
51.44984685000001,25.48891744666667,51.44984685000001,25.48891744666667
51.449842046666674,25.488925350000002,51.449842046666674,25.488925350000002
51.44983722333335,25.488933243333335,51.44983722333335,25.488933243333335
51.44983237666667,25.48894113,51.44983237666667,25.48894113
51.44982754333334,25.488949020000007,51.44982754333334,25.488949020000007
51.449822736666675,25.488956920000003,51.449822736666675,25.488956920000003
51.44981795333334,25.488964833333334,51.44981795333334,25.488964833333334
51.449813156666664,25.488972740000005,51.449813156666664,25.488972740000005
51.44980833666668,25.488980636666668,51.44980833666668,25.488980636666668
51.44980350333334,25.488988523333333,51.44980350333334,25.488988523333333
51.44979867000001,25.488996410000006,51.44979867000001,25.488996410000006
51.44979383666667,25.489004300000005,51.44979383666667,25.489004300000005
51.44978901,25.489012193333338,51.44978901,25.489012193333338
51.44978419000002,25.489020090000004,51.44978419000002,25.489020090000004
51.44977938000001,25.489027993333337,51.44977938000001,25.489027993333337
51.44977458333334,25.48903590333334,51.44977458333334,25.48903590333334
51.44976980333334,25.489043820000006,51.44976980333334,25.489043820000006
51.449765036666676,25.489051740000004,51.449765036666676,25.489051740000004
51.44976028000001,25.48905966666667,51.44976028000001,25.48905966666667
51.44975552666668,25.489067596666672,51.44975552666668,25.489067596666672
51.44975078333334,25.489075530000008,51.44975078333334,25.489075530000008
51.449746043333334,25.48908346666667,51.449746043333334,25.48908346666667
51.449741313333334,25.48909140666667,51.449741313333334,25.48909140666667
51.44973659000001,25.489099353333337,51.44973659000001,25.489099353333337
51.449731876666675,25.4891073,51.449731876666675,25.4891073
51.44972717333334,25.48911525333334,51.44972717333334,25.48911525333334
51.44972246666667,25.48912320333334,51.44972246666667,25.48912320333334
51.449717740000004,25.489131146666672,51.449717740000004,25.489131146666672
51.44971298666667,25.489139076666667,51.44971298666667,25.489139076666667
51.44970821333334,25.48914699666667,51.44970821333334,25.48914699666667
51.44970342333333,25.48915490666667,51.44970342333333,25.48915490666667
51.44969861666668,25.489162810000003,51.44969861666668,25.489162810000003
51.44969380333334,25.489170710000003,51.44969380333334,25.489170710000003
51.44968899333334,25.489178610000003,51.44968899333334,25.489178610000003
51.44968418666667,25.489186513333337,51.44968418666667,25.489186513333337
51.44967938666667,25.489194420000004,51.44967938666667,25.489194420000004
51.44967459333334,25.48920233,51.44967459333334,25.48920233
51.449669813333344,25.48921024333334,51.449669813333344,25.48921024333334
51.44966505000001,25.48921816666667,51.44966505000001,25.48921816666667
51.44966032333334,25.489226110000004,51.44966032333334,25.489226110000004
51.449655633333336,25.489234070000002,51.449655633333336,25.489234070000002
51.449650960000014,25.48924204,51.449650960000014,25.48924204
51.44964625333334,25.489249990000005,51.44964625333334,25.489249990000005
51.44964150666667,25.48925792333334,51.44964150666667,25.48925792333334
51.44963673000001,25.489265840000005,51.44963673000001,25.489265840000005
51.44963195333334,25.489273760000003,51.44963195333334,25.489273760000003
51.44962718000001,25.48928168,51.44962718000001,25.48928168
51.44962241000002,25.489289600000006,51.44962241000002,25.489289600000006
51.44961771,25.489297553333337,51.44961771,25.489297553333337
51.44961309666667,25.489305550000005,51.44961309666667,25.489305550000005
51.44960857,25.48931358666667,51.44960857,25.48931358666667
51.44960406333334,25.489321633333333,51.44960406333334,25.489321633333333
51.449599563333344,25.489329683333338,51.449599563333344,25.489329683333338
51.449595070000015,25.48933773666667,51.449595070000015,25.48933773666667
51.449590536666676,25.489345770000007,51.449590536666676,25.489345770000007
51.44958588,25.489353743333336,51.44958588,25.489353743333336
51.44958109666668,25.48936165666667,51.44958109666668,25.48936165666667
51.449576230000005,25.48936953,51.449576230000005,25.48936953
51.44957134666667,25.489377393333335,51.44957134666667,25.489377393333335
51.449566450000006,25.48938525,51.449566450000006,25.48938525
51.449561540000005,25.489393100000004,51.449561540000005,25.489393100000004
51.44955665666667,25.489400963333335,51.44955665666667,25.489400963333335
51.449551806666676,25.489408843333337,51.449551806666676,25.489408843333337
51.44954699333334,25.489416743333337,51.44954699333334,25.489416743333337
51.44954219,25.48942464666667,51.44954219,25.48942464666667
51.44953739666667,25.48943255666667,51.44953739666667,25.48943255666667
51.44953260666668,25.48944046666667,51.44953260666668,25.48944046666667
51.44952782333334,25.48944838333334,51.44952782333334,25.48944838333334
51.44952302333334,25.489456290000007,51.44952302333334,25.489456290000007
51.44951821000001,25.489464190000003,51.44951821000001,25.489464190000003
51.44951337666667,25.48947208,51.44951337666667,25.48947208
51.44950853666667,25.489479963333338,51.44950853666667,25.489479963333338
51.44950368333334,25.489487840000002,51.44950368333334,25.489487840000002
51.449498816666676,25.489495710000007,51.449498816666676,25.489495710000007
51.44949394666668,25.489503583333338,51.44949394666668,25.489503583333338
51.44948910333335,25.489511470000004,51.44948910333335,25.489511470000004
51.449484286666674,25.489519370000004,51.449484286666674,25.489519370000004
51.44947949333334,25.48952727666667,51.44947949333334,25.48952727666667
51.44947468000001,25.48953517666667,51.44947468000001,25.48953517666667
51.44946984333335,25.489543063333336,51.44946984333335,25.489543063333336
51.449464980000016,25.489550936666667,51.449464980000016,25.489550936666667
51.44946010666667,25.48955880333334,51.44946010666667,25.48955880333334
51.44945523666667,25.489566673333336,51.44945523666667,25.489566673333336
51.44945037,25.489574546666674,51.44945037,25.489574546666674
51.449445510000004,25.48958242333334,51.449445510000004,25.48958242333334
51.44944065,25.48959029666667,51.44944065,25.48959029666667
51.44943578666667,25.489598173333334,51.44943578666667,25.489598173333334
51.44943092333334,25.489606046666673,51.44943092333334,25.489606046666673
51.44942605666668,25.489613920000004,51.44942605666668,25.489613920000004
51.44942118333334,25.489621786666667,51.44942118333334,25.489621786666667
51.44941629666668,25.489629650000005,51.44941629666668,25.489629650000005
51.44941140333334,25.48963751,51.44941140333334,25.48963751
51.44940651666667,25.48964537333334,51.44940651666667,25.48964537333334
51.44940164333334,25.489653243333336,51.44940164333334,25.489653243333336
51.44939678333334,25.489661120000008,51.44939678333334,25.489661120000008
51.449391930000004,25.489669000000003,51.449391930000004,25.489669000000003
51.44938708000001,25.48967688,51.44938708000001,25.48967688
51.44938223000001,25.489684760000003,51.44938223000001,25.489684760000003
51.449377376666675,25.48969264,51.449377376666675,25.48969264
51.44937252333334,25.489700520000007,51.44937252333334,25.489700520000007
51.44936767333334,25.489708400000005,51.44936767333334,25.489708400000005
51.44936283,25.489716283333337,51.44936283,25.489716283333337
51.44935799000001,25.48972416666667,51.44935799000001,25.48972416666667
51.44935315000001,25.489732053333334,51.44935315000001,25.489732053333334
51.44934831666667,25.489739940000007,51.44934831666667,25.489739940000007
51.44934348666668,25.489747830000002,51.44934348666668,25.489747830000002
51.44933866000001,25.48975572333334,51.44933866000001,25.48975572333334
51.44933383333334,25.48976361666667,51.44933383333334,25.48976361666667
51.44932901333334,25.489771513333338,51.44932901333334,25.489771513333338
51.44932419666668,25.489779410000004,51.44932419666668,25.489779410000004
51.449319380000006,25.489787310000004,51.449319380000006,25.489787310000004
51.44931454,25.48979519666667,51.44931454,25.48979519666667
51.449309680000006,25.48980307333334,51.449309680000006,25.48980307333334
51.44930480000001,25.48981093666667,51.44930480000001,25.48981093666667
51.44929993000001,25.489818806666673,51.44929993000001,25.489818806666673
51.44929508333334,25.48982668666667,51.44929508333334,25.48982668666667
51.44929026000001,25.48983458,51.44929026000001,25.48983458
51.449285450000005,25.489842480000007,51.449285450000005,25.489842480000007
51.449280630000004,25.48985037666667,51.449280630000004,25.48985037666667
51.44927579666667,25.489858266666673,51.44927579666667,25.489858266666673
51.44927095000001,25.489866150000005,51.44927095000001,25.489866150000005
51.44926610000002,25.489874033333336,51.44926610000002,25.489874033333336
51.44926124333334,25.48988191,51.44926124333334,25.48988191
51.449256376666675,25.489889783333336,51.449256376666675,25.489889783333336
51.44925150333334,25.489897650000003,51.44925150333334,25.489897650000003
51.44924662666668,25.489905520000004,51.44924662666668,25.489905520000004
51.449241736666664,25.489913380000004,51.449241736666664,25.489913380000004
51.449236830000004,25.489921233333337,51.449236830000004,25.489921233333337
51.44923191,25.48992907666667,51.44923191,25.48992907666667
51.449226996666674,25.489936926666672,51.449226996666674,25.489936926666672
51.44922210333334,25.489944783333335,51.44922210333334,25.489944783333335
51.44921723333334,25.489952653333336,51.44921723333334,25.489952653333336
51.44921237666668,25.48996053,51.44921237666668,25.48996053
51.449207516666675,25.48996840666667,51.449207516666675,25.48996840666667
51.44920264333334,25.489976276666667,51.44920264333334,25.489976276666667
51.449197760000004,25.489984140000004,51.449197760000004,25.489984140000004
51.449192870000005,25.489992,51.449192870000005,25.489992
51.44918798333333,25.489999860000005,51.44918798333333,25.489999860000005
51.44918309666667,25.490007723333335,51.44918309666667,25.490007723333335
51.44917821333334,25.490015586666672,51.44917821333334,25.490015586666672
51.44917333000001,25.490023453333336,51.44917333000001,25.490023453333336
51.449168446666675,25.490031316666673,51.449168446666675,25.490031316666673
51.449163556666676,25.49003917666667,51.449163556666676,25.49003917666667
51.44915866000001,25.49004703333334,51.44915866000001,25.49004703333334
51.44915376333334,25.490054890000003,51.44915376333334,25.490054890000003
51.449148866666675,25.490062746666673,51.449148866666675,25.490062746666673
51.44914397000001,25.490070603333336,51.44914397000001,25.490070603333336
51.449139070000015,25.490078460000007,51.449139070000015,25.490078460000007
51.44913417000001,25.49008631666667,51.44913417000001,25.49008631666667
51.44912928000001,25.490094176666673,51.44912928000001,25.490094176666673
51.44912440000002,25.490102040000004,51.44912440000002,25.490102040000004
51.44911953000001,25.490109910000008,51.44911953000001,25.490109910000008
51.449114660000006,25.490117780000002,51.449114660000006,25.490117780000002
51.449109786666675,25.490125650000003,51.449109786666675,25.490125650000003
51.449104906666676,25.49013351666667,51.449104906666676,25.49013351666667
51.449100023333344,25.490141383333338,51.449100023333344,25.490141383333338
51.44909514,25.490149246666668,51.44909514,25.490149246666668
51.44909026666667,25.490157116666666,51.44909026666667,25.490157116666666
51.44908540333334,25.490164990000004,51.44908540333334,25.490164990000004
51.449080553333346,25.490172870000002,51.449080553333346,25.490172870000002
51.449075706666676,25.490180750000007,51.449075706666676,25.490180750000007
51.44907086000001,25.49018863333334,51.44907086000001,25.49018863333334
51.44906601333334,25.49019651666667,51.44906601333334,25.49019651666667
51.44906117000001,25.490204403333337,51.44906117000001,25.490204403333337
51.449056330000005,25.49021228666667,51.449056330000005,25.49021228666667
51.449051483333335,25.490220170000008,51.449051483333335,25.490220170000008
51.449046630000005,25.490228046666672,51.449046630000005,25.490228046666672
51.449041766666674,25.490235923333337,51.449041766666674,25.490235923333337
51.449036903333344,25.490243796666668,51.449036903333344,25.490243796666668
51.44903204333335,25.490251673333333,51.44903204333335,25.490251673333333
51.44902719000001,25.490259550000005,51.44902719000001,25.490259550000005
51.44902234333334,25.490267433333337,51.44902234333334,25.490267433333337
51.44901749666667,25.49027531666667,51.44901749666667,25.49027531666667
51.449012646666674,25.49028319666667,51.449012646666674,25.49028319666667
51.44900779,25.49029107333334,51.44900779,25.49029107333334
51.44900292666668,25.49029894666667,51.44900292666668,25.49029894666667
51.448998063333335,25.490306823333334,51.448998063333335,25.490306823333334
51.44899319666668,25.490314696666672,51.44899319666668,25.490314696666672
51.448988330000006,25.490322570000004,51.448988330000006,25.490322570000004
51.44898345666668,25.490330436666675,51.44898345666668,25.490330436666675
51.44897858333334,25.49033830333334,51.44897858333334,25.49033830333334
51.44897370666667,25.490346170000006,51.44897370666667,25.490346170000006
51.44896882666667,25.49035403666667,51.44896882666667,25.49035403666667
51.44896394333334,25.490361900000003,51.44896394333334,25.490361900000003
51.44895905666667,25.490369763333337,51.44895905666667,25.490369763333337
51.448954176666675,25.49037763,51.448954176666675,25.49037763
51.44894931000001,25.490385503333336,51.44894931000001,25.490385503333336
51.44894446333333,25.490393383333334,51.44894446333333,25.490393383333334
51.44893962666667,25.490401270000007,51.44893962666667,25.490401270000007
51.44893478666667,25.490409156666672,51.44893478666667,25.490409156666672
51.448929930000006,25.49041703666667,51.448929930000006,25.49041703666667
51.44892506000001,25.49042490666667,51.44892506000001,25.49042490666667
51.44892018000001,25.49043277333334,51.44892018000001,25.49043277333334
51.4489153,25.49044063666667,51.4489153,25.49044063666667
51.44891041666668,25.4904485,51.44891041666668,25.4904485
51.44890552666668,25.490456360000003,51.44890552666668,25.490456360000003
51.44890063,25.490464216666666,51.44890063,25.490464216666666
51.448895730000004,25.490472073333336,51.448895730000004,25.490472073333336
51.44889083666667,25.490479933333333,51.44889083666667,25.490479933333333
51.448885953333345,25.490487800000004,51.448885953333345,25.490487800000004
51.44888108000001,25.49049567,51.44888108000001,25.49049567
51.44887621000001,25.490503540000006,51.44887621000001,25.490503540000006
51.44887134000001,25.490511410000003,51.44887134000001,25.490511410000003
51.44886647000001,25.490519280000008,51.44886647000001,25.490519280000008
51.448861600000015,25.490527150000002,51.448861600000015,25.490527150000002
51.44885673333334,25.490535020000003,51.44885673333334,25.490535020000003
51.44885186666667,25.490542890000004,51.44885186666667,25.490542890000004
51.44884700000001,25.49055076,51.44884700000001,25.49055076
51.44884213000001,25.490558630000002,51.44884213000001,25.490558630000002
51.44883725666668,25.4905665,51.44883725666668,25.4905665
51.44883238333334,25.490574370000004,51.44883238333334,25.490574370000004
51.448827506666674,25.490582240000002,51.448827506666674,25.490582240000002
51.44882263000001,25.490590110000007,51.44882263000001,25.490590110000007
51.44881775,25.49059797666667,51.44881775,25.49059797666667
51.44881287000001,25.49060584333334,51.44881287000001,25.49060584333334
51.44880799333333,25.490613710000005,51.44880799333333,25.490613710000005
51.448803123333334,25.490621580000006,51.448803123333334,25.490621580000006
51.44879826000001,25.490629453333334,51.44879826000001,25.490629453333334
51.44879340000001,25.490637326666672,51.44879340000001,25.490637326666672
51.44878854,25.490645203333337,51.44878854,25.490645203333337
51.44878368666667,25.49065308,51.44878368666667,25.49065308
51.448778836666676,25.490660960000007,51.448778836666676,25.490660960000007
51.44877399000001,25.49066884333334,51.44877399000001,25.49066884333334
51.44876914000001,25.49067672666667,51.44876914000001,25.49067672666667
51.44876429000001,25.490684610000002,51.44876429000001,25.490684610000002
51.44875944000001,25.49069249,51.44875944000001,25.49069249
51.44875459000001,25.490700370000006,51.44875459000001,25.490700370000006
51.44874974000001,25.490708250000004,51.44874974000001,25.490708250000004
51.448744890000015,25.490716130000006,51.448744890000015,25.490716130000006
51.44874004666667,25.490724013333335,51.44874004666667,25.490724013333335
51.448735206666676,25.4907319,51.448735206666676,25.4907319
51.44873037000001,25.490739786666673,51.44873037000001,25.490739786666673
51.448725530000004,25.49074767333334,51.448725530000004,25.49074767333334
51.44872068000001,25.49075555333334,51.44872068000001,25.49075555333334
51.44871582333334,25.490763433333335,51.44871582333334,25.490763433333335
51.44871095666667,25.490771306666673,51.44871095666667,25.490771306666673
51.44870609333334,25.490779180000004,51.44870609333334,25.490779180000004
51.44870123333334,25.49078705666667,51.44870123333334,25.49078705666667
51.44869638666667,25.490794940000008,51.44869638666667,25.490794940000008
51.44869155000001,25.490802830000003,51.44869155000001,25.490802830000003
51.448686720000005,25.49081072,51.448686720000005,25.49081072
51.44868188666668,25.49081860666667,51.44868188666668,25.49081860666667
51.448677036666666,25.49082648666667,51.448677036666666,25.49082648666667
51.44867217000001,25.490834356666674,51.44867217000001,25.490834356666674
51.44866728666668,25.49084222333334,51.44866728666668,25.49084222333334
51.448662403333344,25.49085008666667,51.448662403333344,25.49085008666667
51.44865752666668,25.490857953333336,51.44865752666668,25.490857953333336
51.44865265666668,25.490865823333337,51.44865265666668,25.490865823333337
51.448647793333336,25.490873696666668,51.448647793333336,25.490873696666668
51.44864293000001,25.49088157333334,51.44864293000001,25.49088157333334
51.44863807000001,25.49088944666667,51.44863807000001,25.49088944666667
51.44863321333334,25.49089732666667,51.44863321333334,25.49089732666667
51.44862836,25.490905206666667,51.44862836,25.490905206666667
51.448623510000004,25.490913090000003,51.448623510000004,25.490913090000003
51.448618663333335,25.49092097,51.448618663333335,25.49092097
51.44861381333334,25.490928850000003,51.44861381333334,25.490928850000003
51.44860896333334,25.49093673,51.44860896333334,25.49093673
51.448604110000005,25.490944610000007,51.448604110000005,25.490944610000007
51.44859926000001,25.490952490000005,51.44859926000001,25.490952490000005
51.44859441000001,25.490960370000007,51.44859441000001,25.490960370000007
51.448589560000016,25.490968250000005,51.448589560000016,25.490968250000005
51.44858471000001,25.49097613,51.44858471000001,25.49097613
51.44857986,25.49098401333334,51.44857986,25.49098401333334
51.44857501333334,25.49099189666667,51.44857501333334,25.49099189666667
51.44857017333334,25.490999783333336,51.44857017333334,25.490999783333336
51.44856534333334,25.491007673333336,51.44856534333334,25.491007673333336
51.44856052000001,25.49101556666667,51.44856052000001,25.49101556666667
51.4485557,25.491023463333335,51.4485557,25.491023463333335
51.44855087666667,25.49103135666667,51.44855087666667,25.49103135666667
51.44854605000001,25.49103925,51.44854605000001,25.49103925
51.44854122,25.491047140000006,51.44854122,25.491047140000006
51.44853639,25.491055030000002,51.44853639,25.491055030000002
51.44853155666668,25.49106292,51.44853155666668,25.49106292
51.44852671666667,25.49107080666667,51.44852671666667,25.49107080666667
51.44852187,25.491078690000002,51.44852187,25.491078690000002
51.44851702,25.491086570000007,51.44851702,25.491086570000007
51.44851217,25.491094450000002,51.44851217,25.491094450000002
51.448507320000004,25.49110233,51.448507320000004,25.49110233
51.44850246666667,25.491110210000002,51.44850246666667,25.491110210000002
51.44849761333334,25.49111809,51.44849761333334,25.49111809
51.448492756666674,25.491125970000006,51.448492756666674,25.491125970000006
