tn-long,tn-lat,inner-long,inner-lat,outer-long,outer-lat
51.44987097333335,25.48887798,51.44989593007559,25.488904205520335,51.44983631659108,25.488867514479672
51.44986612333334,25.488885860000003,51.449891122816034,25.48891204432204,51.44983145051733,25.4888754490113
51.44986128666668,25.48889374666667,51.44988631987584,25.488919898910584,51.449826600124176,25.488883381089433
51.44985646000001,25.48890164000001,51.44988154816691,25.48892773947623,51.44982175183312,25.48889134719043
51.449851650000014,25.48890954333333,51.44987676496407,25.48893561518134,51.44981693503595,25.488899278151997
51.44984685000001,25.48891744666667,51.44987195603242,25.488943527729248,51.44981213730093,25.48890717227075
51.449842046666674,25.48892535,51.44986708882104,25.48895149306333,51.44980735784566,25.488914993603334
51.44983722333335,25.48893324333333,51.4498621959531,25.48895945512365,51.44980255738024,25.488922804876353
51.44983237666667,25.48894113,51.4498573885444,25.488967302871135,51.44979769812228,25.48893073712888
51.44982754333334,25.488949020000007,51.44985263702633,25.488975112539485,51.44979283630703,25.48893872746052
51.44982273666668,25.488956920000003,51.44984790642092,25.488982938927613,51.44978800024575,25.488946727739048
51.44981795333334,25.48896483333333,51.44984308062375,25.488990893699132,51.449783232709564,25.488954586300878
51.44981315666666,25.488972740000005,51.449838211190105,25.48899887160154,51.44977846214325,25.488962401731794
51.44980833666668,25.488980636666668,51.44983334510224,25.48900681182231,51.44977366156444,25.488970234844356
51.44980350333334,25.488988523333333,51.449828511768914,25.48901469848897,51.4497688282311,25.48897812151105
51.44979867000001,25.48899641000001,51.44982368187771,25.48902258287117,51.44976399145563,25.48898601712884
51.44979383666667,25.489004300000005,51.44981886987584,25.489030452243906,51.449759150124166,25.48899393442277
51.44978901,25.489012193333338,51.44981406452344,25.489038324934892,51.449754315476596,25.489001855065116
51.44978419000002,25.489020090000004,51.44980927816689,25.48904618947626,51.44974948183313,25.489009797190416
51.44977938000001,25.489027993333337,51.44980451068276,25.489054051439478,51.44974465598391,25.4890177552272
51.44977458333334,25.48903590333334,51.44979976537828,25.48906191076734,51.4497398412884,25.489025729232672
51.44976980333334,25.489043820000006,51.44979502439155,25.48906978816771,51.44973504894182,25.489033691832297
51.44976503666668,25.489051740000004,51.449790291138775,25.489077675874036,51.44973026886124,25.489041657459303
51.44976028000001,25.48905966666667,51.44978554671022,25.4890855910265,51.44972550662314,25.489049602306842
51.44975552666668,25.489067596666672,51.44978082339224,25.489093490925978,51.44972074327445,25.48905756907404
51.44975078333334,25.489075530000008,51.449776092270554,25.489101412735085,51.4497159943961,25.489065520598256
51.44974604333333,25.48908346666667,51.449771382241636,25.48910931925311,51.44971124442502,25.48907349408023
51.44974131333333,25.48909140666667,51.4497666766026,25.4891172361839,51.449706503397415,25.489081470482773
51.44973659000001,25.489099353333337,51.44976197989427,25.48912515485057,51.449701773439095,25.489089445149432
51.44973187666668,25.4891073,51.44975729972731,25.489133069067584,51.44969704693938,25.489097437599092
51.44972717333334,25.48911525333334,51.44975258425221,25.48914103395423,51.44969234908113,25.489105372712448
51.44972246666667,25.48912320333334,51.44974781776021,25.489149044385535,51.44968766223978,25.48911324894781
51.44971774,25.489131146666672,51.4497430067102,25.48915707102651,51.449682966623136,25.489121082306823
51.44971298666667,25.489139076666667,51.44973818990424,25.489165063354164,51.44967823676244,25.489128929979174
51.44970821333334,25.48914699666667,51.449733361864396,25.48917303632077,51.44967348480227,25.48913677701257
51.44970342333333,25.48915490666667,51.449728520433396,25.489180996938625,51.449668712899964,25.48914462306138
51.44969861666668,25.489162810000003,51.44972369248702,25.4891889209443,51.44966391417966,25.489152499055706
51.44969380333334,25.489170710000003,51.44971888809037,25.489196811744478,51.449659098576305,25.48916040825553
51.44968899333334,25.489178610000003,51.44971409043336,25.489204700271998,51.449654282899985,25.489168326394676
51.44968418666667,25.489186513333337,51.44970930502902,25.48921258291812,51.44964946830433,25.489176257081887
51.44967938666667,25.489194420000004,51.44970452627397,25.489220468882692,51.449644660392714,25.48918419111731
51.44967459333334,25.48920233,51.4496997720063,25.48922833968421,51.44963985466039,25.489192146982468
51.449669813333344,25.48921024333334,51.44969504665231,25.489236199992785,51.449635053347706,25.489200133340557
51.44966505000001,25.48921816666667,51.44969040109357,25.48924400771885,51.44963024557311,25.48920821228116
51.44966032333334,25.489226110000004,51.44968578836298,25.489251837222266,51.449625478303695,25.48921630277773
51.449655633333336,25.48923407,51.449681152339096,25.489259743747084,51.44962076766093,25.489224336252917
51.449650960000014,25.48924204,51.44967637091888,25.489267820620892,51.4496161357478,25.489232159379117
51.44964625333334,25.489249990000005,51.44967154116589,25.489275893554723,51.449611472167454,25.48923995311196
51.44964150666667,25.48925792333334,51.4496666976267,25.489283921519597,51.44960676237332,25.489247758480413
51.44963673000001,25.489265840000005,51.44966192432607,25.489291835939664,51.4496019823406,25.489255684060343
51.44963195333334,25.489273760000003,51.4496571565709,25.489299746687504,51.449597203429114,25.4892636133125
51.44962718000001,25.48928168,51.4496523921483,25.489307657430174,51.449592427851734,25.48927154256984
51.44962241000002,25.489289600000006,51.44964784192561,25.489315359710247,51.449587578074386,25.489279746956427
51.44961771,25.489297553333337,51.44964341337257,25.4893230399212,51.449582779960764,25.48928806007881
51.44961309666667,25.489305550000005,51.44963906534287,25.489330763222295,51.44957807465713,25.48929641011104
51.44960857,25.48931358666667,51.44963460018102,25.489338735992007,51.44957352648566,25.48930453067466
51.44960406333334,25.489321633333333,51.449630113978294,25.4893467613336,51.44956901268839,25.48931260533307
51.449599563333344,25.489329683333334,51.44962563442335,25.48935478999556,51.44956450557668,25.48932068333778
51.449595070000015,25.48933773666667,51.44962101813706,25.4893629711617,51.44956005519631,25.489328568838314
51.44959053666668,25.489345770000007,51.44961610309208,25.489371394528906,51.44955565690792,25.489336092137766
51.44958588,25.489353743333336,51.4496110497543,25.48937976226088,51.44955114357905,25.48934355107246
51.44958109666668,25.48936165666667,51.449606001629896,25.48938793244695,51.449546458370115,25.489351127553054
51.449576230000005,25.48936953,51.44960107959258,25.48939585824917,51.44954161374076,25.48935892841749
51.44957134666667,25.48937739333333,51.44959615328066,25.489403762566507,51.44953674671935,25.489366737433496
51.449566450000006,25.48938525,51.449591213567984,25.489411660155262,51.449531866432025,25.489374539844746
51.449561540000005,25.489393100000004,51.449586389592575,25.489419428249175,51.44952692374077,25.489382498417488
51.44955665666667,25.48940096333333,51.449581613408974,25.489427188853604,51.44952199992439,25.48939049781307
51.44955180666668,25.489408843333337,51.44957688248702,25.489434954277634,51.44951710417966,25.48939853238904
51.44954699333334,25.489416743333337,51.44957209936574,25.489442824395933,51.449512280634266,25.489406468937407
51.44954219,25.48942464666667,51.449567329607305,25.48945069554936,51.449507463726036,25.489414417783983
51.44953739666667,25.48943255666667,51.449562545197765,25.489458596320734,51.449502668135594,25.48942233701261
51.44953260666668,25.48944046666667,51.449557779795754,25.489466483343275,51.44949786687093,25.489430283323404
51.44952782333334,25.48944838333334,51.449552941695686,25.489474452918124,51.449493104971,25.48943812708189
51.44952302333334,25.489456290000007,51.449548099153695,25.489482400944286,51.44948832084632,25.48944597905572
51.44951821000001,25.489464190000003,51.44954322187771,25.489490362871162,51.449483531455634,25.489453797128835
51.44951337666667,25.48947208,51.44953836374481,25.489498275772004,51.44947870958853,25.489461650894672
51.44950853666667,25.489479963333338,51.449533480978495,25.48950620029257,51.449473885688185,25.489469479707427
51.44950368333334,25.48948784,51.44952858481053,25.489514118085516,51.449469048522836,25.489477301914498
51.44949881666668,25.489495710000007,51.449523712659015,25.489521994897636,51.44946418067434,25.489485171769033
51.44949394666668,25.489503583333335,51.44951892824146,25.489529785972714,51.44945927842524,25.489493154027294
51.44948910333335,25.489511470000004,51.44951417021629,25.48953759013893,51.44945440311706,25.489501149861077
51.449484286666674,25.489519370000004,51.44950942288446,25.489545421141585,51.449449563782224,25.489509132191756
51.44947949333334,25.48952727666667,51.4495045691537,25.489553387610947,51.449444790846314,25.489516965722395
51.44947468000001,25.48953517666667,51.449499679482685,25.489561360988727,51.44944000718401,25.489524765677945
51.44946984333335,25.489543063333336,51.449494757266805,25.489569329991067,51.44943520273323,25.489532543342268
51.449464980000016,25.489550936666667,51.44948986003426,25.48957723529245,51.44943035329908,25.489540371374225
51.44946010666667,25.48955880333334,51.44948499917015,25.489585090536885,51.44942547416319,25.489548256129787
51.44945523666667,25.489566673333336,51.4494801416299,25.489592949113607,51.449420598370104,25.489556144219748
51.44945037,25.489574546666677,51.449475296380285,25.48960080189556,51.44941572361971,25.489564044771118
51.44944551,25.48958242333334,51.44947043290301,25.48960868086336,51.44941086709699,25.48957191246998
51.44944065,25.48959029666667,51.44946556741354,25.48961656102258,51.4494060059198,25.489579785644082
51.44943578666667,25.48959817333333,51.44946070060014,25.489624439991054,51.449401146066535,25.489587653342298
51.44943092333334,25.489606046666676,51.44945582829659,25.48963232244692,51.44939628503677,25.489595517553088
51.44942605666668,25.489613920000004,51.44945093670094,25.489640218625773,51.44939142996574,25.489603354707562
51.44942118333334,25.489621786666667,51.44944602394346,25.48964812400919,51.44938656938991,25.48961117599082
51.44941629666668,25.489629650000005,51.44944111579185,25.489656007832558,51.44938169087484,25.489619012167445
51.44941140333334,25.48963751,51.449436243943424,25.489663847342563,51.449376789389916,25.489626899324115
51.44940651666667,25.48964537333334,51.44943140019583,25.489671669649706,51.44937188647085,25.489634817016967
51.44940164333334,25.489653243333336,51.44942656971365,25.489679498562193,51.44936699695303,25.489642741437823
51.44939678333334,25.489661120000008,51.449421731113624,25.48968735466226,51.44936212888637,25.489650645337747
51.44939193,25.489669000000003,51.44941688674229,25.48969522552028,51.449357273257725,25.489658534479723
51.44938708000001,25.48967688,51.44941203674229,25.489703105520295,51.449352423257736,25.48966641447971
51.44938223000001,25.489684760000003,51.44940717778034,25.48971099466221,51.44934757555303,25.48967428533779
51.44937737666668,25.48969264,51.44940232444698,25.48971887466224,51.4493427222197,25.489682165337772
51.44937252333334,25.489700520000007,51.44939748007562,25.489726745520304,51.449337866591065,25.489690054479706
51.44936767333334,25.489708400000005,51.44939265145435,25.4897346049288,51.44933300854564,25.489697961737875
51.44936283,25.489716283333337,51.44938781707816,25.489742479105306,51.44932816292186,25.48970585422803
51.44935799000001,25.48972416666667,51.44938298052906,25.489750360149998,51.449323319470956,25.489713746516664
51.44935315000001,25.48973205333333,51.44937815843558,25.489758228488967,51.449318474897765,25.489721651511047
51.44934831666667,25.489739940000007,51.44937333749379,25.489766103700244,51.449313635839566,25.489729556299753
51.44934348666668,25.48974783,51.449368519875854,25.489773982243896,51.449308800124165,25.48973746442278
51.44933866000001,25.48975572333334,51.44936369320918,25.48978187557724,51.4493039734575,25.489745357756103
51.44933383333334,25.48976361666667,51.44935888785673,25.48978974826827,51.44929913880995,25.4897532783984
51.44932901333334,25.489771513333334,51.4493540767977,25.489797635744722,51.44929431653566,25.489761184255286
51.44932419666668,25.489779410000004,51.44934926354962,25.48980553013893,51.44928949645039,25.489769089861078
51.449319380000006,25.489787310000004,51.44934437052906,25.48981350348333,51.449284709470945,25.48977688985001
51.44931454,25.48979519666667,51.449339466380316,25.489821451895526,51.449279893619696,25.489784694771156
51.449309680000006,25.48980307333334,51.449334538574426,25.489829392483948,51.44927506142559,25.489792480849395
51.44930480000001,25.48981093666667,51.4493296925035,25.489837223870214,51.44927016749652,25.489800389463138
51.44929993000001,25.489818806666676,51.44932489570353,25.489845023039905,51.449265270963146,25.489808350293437
51.44929508333334,25.48982668666667,51.449320125487695,25.489852829730005,51.44926039451233,25.489816330269996
51.44929026000001,25.48983458,51.44931534475703,25.48986068174449,51.44925555524298,25.489824278255526
51.449285450000005,25.489842480000007,51.44931050452338,25.489868611601622,51.44925075547661,25.489832141731718
51.44928063,25.48985037666667,51.44930564187773,25.489876549537804,51.44924595145561,25.489839983795548
51.44927579666667,25.489858266666676,51.449300765829946,25.489884480747,51.44924113417008,25.489847819253008
51.44927095000001,25.489866150000005,51.4492959102048,25.489892373226755,51.44923628979523,25.489855693439917
51.44926610000002,25.489874033333336,51.449291035346384,25.48990027943001,51.449231451320294,25.489863540569992
51.44926124333334,25.48988191,51.4492861482966,25.48990818578024,51.44922660503676,25.48987138088643
51.44925637666668,25.489889783333336,51.44928125670095,25.489916081959105,51.44922174996574,25.4898792180409
51.44925150333334,25.489897650000003,51.44927637788752,25.48992395542401,51.449216875445835,25.489887084575997
51.44924662666668,25.489905520000004,51.44927145477834,25.489931868748958,51.449212018554974,25.48989489125105
51.44924173666666,25.489913380000004,51.449266512771494,25.4899397787661,51.4492071472285,25.489902687900575
51.44923683,25.489921233333337,51.44926155946078,25.489947675308436,51.449202260539224,25.489910478024903
51.44923191,25.48992907666667,51.44925666456944,25.489955495876277,51.44919732876391,25.489918357457068
51.449226996666674,25.489936926666672,51.44925181227059,25.48996328682078,51.44919239439609,25.489926279845882
51.44922210333334,25.489944783333332,51.44924699583683,25.489971070536875,51.449187470829855,25.4899342361298
51.44921723333334,25.489952653333336,51.449242168679746,25.48997889942997,51.44918258465361,25.48994216057003
51.44921237666668,25.48996053,51.44923730304699,25.489986785228858,51.44917773028637,25.48995002810448
51.44920751666668,25.48996840666667,51.4492324001958,25.489994702983076,51.449172886470876,25.489957850350258
51.44920264333334,25.489976276666667,51.4492274929259,25.49000260491585,51.449168027074094,25.489965675084157
51.44919776,25.489984140000004,51.44922258811174,25.490010488748883,51.44916315188827,25.48997351125112
51.449192870000005,25.489992,51.44921770709762,25.49001833966009,51.449158259569046,25.48998138033992
51.44918798333333,25.489999860000005,51.44921282394344,25.490026197342534,51.449153369389904,25.48998924932413
51.44918309666667,25.49000772333333,51.44920794625926,25.490034051582494,51.44914848040742,25.48999712175085
51.44917821333334,25.490015586666672,51.449203066432375,25.49004191260174,51.44914359356764,25.490004994064932
51.44917333000001,25.490023453333336,51.449198179592614,25.490049781582478,51.44913871374075,25.490012851750876
51.44916844666668,25.490031316666677,51.449193274778395,25.490057665415577,51.44913383855497,25.490020687917763
51.44916355666668,25.49003917666667,51.44918836328065,25.490065545899867,51.44912895671937,25.490028520766813
51.44915866000001,25.49004703333334,51.44918346661398,25.490073402566523,51.449124060052704,25.490036377433483
51.44915376333334,25.490054890000003,51.44917856994735,25.490081259233158,51.449119163386015,25.490044234100196
51.44914886666668,25.490062746666677,51.44917367328063,25.49008911589988,51.449114266719384,25.490052090766792
51.44914397000001,25.490070603333336,51.44916876762345,25.490096981640384,51.44910937237658,25.49005993835963
51.449139070000015,25.490078460000007,51.44916386762341,25.490104838307097,51.449104472376604,25.490067795026242
51.44913417000001,25.49008631666667,51.44915899811174,25.49011266541556,51.449099561888275,25.490075687917795
51.44912928000001,25.490094176666677,51.44915413857444,25.49012049581727,51.44909466142559,25.490083584182738
51.44912440000002,25.490102040000004,51.449149292503485,25.490128327203564,51.44908976749654,25.490091492796452
51.44911953000001,25.490109910000008,51.449144422503466,25.49013619720358,51.44908489749655,25.490099362796418
51.449114660000006,25.49011778,51.449139543529185,25.490144076316344,51.44908002980418,25.490107223683662
51.44910978666668,25.490125650000003,51.44913464874478,25.490151966837143,51.449075164588585,25.490115066496198
51.44910490666668,25.49013351666667,51.449129759765704,25.490159842601756,51.449070286900984,25.490122924064913
51.449100023333344,25.490141383333334,51.449124872925886,25.49016771158254,51.44906540707411,25.490130781750796
51.44909514,25.490149246666668,51.44912002352917,25.490175542983017,51.44906050980418,25.490138690350314
51.44909026666667,25.490157116666666,51.44911518060014,25.490183383324393,51.449055626066546,25.490146596675615
51.44908540333334,25.490164990000004,51.449110360075636,25.490191215520284,51.44905074659107,25.490154524479713
51.44908055333335,25.49017287,51.44910551903689,25.490199086373217,51.449045894296475,25.4901624136268
51.44907570666668,25.490180750000007,51.449100675829925,25.490206964080368,51.4490410441701,25.49017030258631
51.44907086000001,25.49018863333334,51.449095829163255,25.4902148474137,51.44903619750343,25.490178185919643
51.44906601333334,25.49019651666667,51.4490909949081,25.49022271930607,51.44903134509192,25.490186087360602
51.44906117000001,25.490204403333337,51.449086157078135,25.490230599105345,51.449026502921875,25.490193974227992
51.449056330000005,25.49021228666667,51.449081299163254,25.490238500747026,51.449021667503416,25.49020183925299
51.449051483333335,25.490220170000008,51.44907642764516,25.490246406959237,51.44901683235485,25.490209686374108
51.449046630000005,25.490228046666672,51.449071547413546,25.49025431102258,51.4490119859198,25.490217535644096
51.449041766666674,25.490235923333337,51.44906668060013,25.490262189991068,51.449007126066554,25.49022540334227
51.449036903333344,25.490243796666668,51.44906182971365,25.49027005189553,51.449002256953044,25.490233294771137
51.44903204333335,25.490251673333333,51.449056987645164,25.490277910292576,51.448997392354855,25.490241189707433
51.44902719000001,25.490259550000005,51.44905215916325,25.490285764080365,51.44899252750343,25.490249102586308
51.44902234333334,25.490267433333337,51.44904731249658,25.490293647413697,51.44898768083676,25.49025698591964
51.44901749666667,25.49027531666667,51.44904245340895,25.490301542186963,51.4489828399244,25.490264851146378
51.449012646666674,25.49028319666667,51.44903758201306,25.490309442763323,51.448977997986944,25.490272703903354
51.44900779,25.49029107333334,51.44903270393348,25.49031733999105,51.448973149399876,25.490280553342288
51.44900292666668,25.49029894666667,51.44902784408018,25.49032521102262,51.44896828258649,25.490288435644043
51.448998063333335,25.49030682333333,51.4490229682966,25.490333099113563,51.44896342503675,25.49029629421978
51.44899319666668,25.490314696666672,51.449018101629896,25.49034097244695,51.448958558370116,25.490304167553056
51.448988330000006,25.490322570000004,51.44901321003431,25.49034886862573,51.448953703299054,25.49031200470762
51.44898345666668,25.490330436666675,51.44900833670094,25.490356735292444,51.448948829965744,25.490319871374233
51.44897858333334,25.49033830333334,51.44900345438984,25.490364611067392,51.4489439589435,25.490327728932627
51.44897370666667,25.49034617000001,51.44899856874476,25.490372486837156,51.44893908458858,25.490335586496183
51.44896882666667,25.49035403666667,51.44899367625925,25.490380364915836,51.44893421040743,25.49034343508417
51.44896394333334,25.490361900000003,51.448988783943435,25.490388237342547,51.44892932938991,25.490351289324128
51.44895905666667,25.490369763333337,51.44898391874479,25.490396080170463,51.44892443458858,25.49035917982954
51.44895417666668,25.49037763,51.4489790816299,25.49040390578028,51.44891953837012,25.49036710088639
51.44894931000001,25.490385503333336,51.44897427570352,25.490411719706582,51.44891465096315,25.49037504696008
51.44894446333333,25.49039338333333,51.44896946281602,25.49041956765538,51.44890979051733,25.490382972344634
51.44893962666667,25.490401270000007,51.44896461719573,25.490427463483332,51.44890495613761,25.490390849850012
51.44893478666667,25.490409156666672,51.44895972548437,25.49043540046561,51.44890013451564,25.49039867286773
51.448929930000006,25.49041703666667,51.448954822503495,25.490443323870213,51.44889529749652,25.49040648946313
51.44892506000001,25.49042490666667,51.44894992207811,25.49045122350381,51.44889043792191,25.490414323162867
51.44892018000001,25.49043277333334,51.448945038574415,25.490459092483967,51.44888556142559,25.49042218084937
51.4489153,25.49044063666667,51.448940149592595,25.490466964915818,51.44888068374076,25.49043003508418
51.44891041666668,25.4904485,51.448935244778404,25.490474848748892,51.44887580855495,25.490437871251114
51.44890552666668,25.490456360000003,51.448930333280614,25.490482729233225,51.44887092671938,25.4904457041001
51.44890063,25.490464216666663,51.44892542762342,25.49049059497373,51.44886603237657,25.490453551692944
51.44889573,25.490472073333336,51.448920549125205,25.490498431165854,51.448861124208136,25.490461435500812
51.44889083666667,25.490479933333333,51.448915689765755,25.490506259268354,51.44885621690095,25.490469340731654
51.44888595333335,25.490487800000004,51.44891083686247,25.49051409631641,51.448851323137546,25.490477243683593
51.44888108000001,25.49049567,51.4489059725035,25.49052195720354,51.448846447496514,25.49048512279648
51.44887621000001,25.49050354000001,51.448901102503484,25.49052982720356,51.44884157749654,25.490492992796447
51.44887134000001,25.490511410000003,51.4488962325035,25.490537697203546,51.448836707496525,25.49050086279647
51.44886647000001,25.490519280000008,51.44889136250349,25.49054556720356,51.44883183749654,25.490508732796435
51.448861600000015,25.49052715,51.44888650147716,25.490553428085555,51.448826965189525,25.49051661191445
51.44885673333334,25.490535020000003,51.44888163481048,25.490561298085563,51.44882209852286,25.490524481914445
51.44885186666667,25.490542890000004,51.448876768143826,25.490569168085546,51.44881723185619,25.490532351914457
51.44884700000001,25.49055076,51.44887189250349,25.490577047203548,51.44881236749653,25.49054021279645
51.44884213000001,25.49055863,51.44886701352917,25.490584926316366,51.44880749980419,25.490548073683634
51.44883725666668,25.4905665,51.44886214019582,25.49059279631638,51.44880262647086,25.490555943683628
51.44883238333334,25.490574370000004,51.44885725788751,25.490600675424016,51.44879775544584,25.49056380457598
51.448827506666674,25.49058224,51.44885238122086,25.490608545424,51.44879287877916,25.490571674576014
51.44882263000001,25.490590110000007,51.44884749207809,25.49061642683717,51.44878800792192,25.49057952649617
51.44881775,25.49059797666667,51.448842612078124,25.49062429350379,51.4487831279219,25.490587393162894
51.44881287000001,25.49060584333334,51.44883774105648,25.49063215106742,51.448778245610185,25.49059526893259
51.44880799333333,25.490613710000005,51.4488328858368,25.490639997203566,51.448773360829854,25.490603162796454
51.44880312333333,25.49062158000001,51.448828037266814,25.49064784665771,51.44876848273321,25.49061106000896
51.44879826000001,25.490629453333334,51.44882318290302,25.49065571086337,51.44876361709699,25.490618942469975
51.44879340000001,25.490637326666672,51.4488183263803,25.49066358189555,51.44875875361971,25.490626824771123
51.44878854,25.490645203333337,51.44881348431183,25.490671440292566,51.44875388902152,25.490634719707437
51.44878368666667,25.49065308,51.448808643408974,25.490679305520274,51.44874902992439,25.49064261447974
51.44877883666668,25.490660960000007,51.448803805829904,25.49068717408039,51.44874417417011,25.49065051258629
51.44877399000001,25.49066884333334,51.4487989502048,25.49069506656009,51.448739329795224,25.49065838677325
51.44876914000001,25.49067672666667,51.44879410020478,25.490702949893443,51.448734479795235,25.490666270106555
51.44876429000001,25.49068461,51.44878924674229,25.490710835520293,51.448729633257734,25.49067414447971
51.44875944000001,25.49069249,51.44878439674228,25.49071871552031,51.44872478325773,25.49068202447971
51.44875459000001,25.49070037000001,51.44877954674228,25.490726595520307,51.44871993325774,25.4906899044797
51.44874974000001,25.490708250000004,51.44877469674229,25.4907344755203,51.44871508325774,25.490697784479714
51.448744890000015,25.490716130000006,51.44876986812102,25.490742334928807,51.448710225212324,25.490705691737855
51.44874004666667,25.49072401333333,51.44876503719577,25.490750206816614,51.448705376137596,25.490713593183386
